transaction_id,customer_id,amount,status,failure_reason,attempt_count,previous_success_rate,days_since_last_payment,payment_method,customer_type,timestamp,recovery_status
TX10205,CUST344,34172.02,ABANDONED,UNKNOWN,1,0.48,12,CREDIT_CARD,NEW,14-04-2026 20:22,PENDING
TX10206,CUST372,24384.49,SUCCESS,NONE,3,0.41,13,CREDIT_CARD,NEW,27-07-2026 01:43,NOT_REQUIRED
TX10207,CUST218,40999.06,SUCCESS,NONE,3,0.88,10,UPI,RETURNING,27-04-2026 18:27,NOT_REQUIRED
TX10208,CUST659,17883.58,SUCCESS,NONE,3,0.71,17,DEBIT_CARD,RETURNING,16-08-2026 07:52,NOT_REQUIRED
TX10209,CUST933,49331.22,FAILED,CARD_EXPIRED,1,0.76,46,UPI,RETURNING,25-07-2026 01:51,PENDING
TX10210,CUST352,45036.03,FAILED,LIMIT_EXCEEDED,1,0.97,3,UPI,RETURNING,06-04-2026 07:38,PENDING
TX10211,CUST688,19036.97,SUCCESS,NONE,1,0.65,19,CREDIT_CARD,NEW,19-07-2026 22:18,NOT_REQUIRED
TX10212,CUST860,38373.16,FAILED,INSUFFICIENT_FUNDS,2,0.64,13,DEBIT_CARD,RETURNING,04-02-2026 05:27,PENDING
TX10213,CUST720,42353.55,SUCCESS,NONE,3,0.65,56,CREDIT_CARD,RETURNING,08-07-2026 19:25,NOT_REQUIRED
TX10214,CUST644,10591.79,SUCCESS,NONE,2,0.86,50,CREDIT_CARD,NEW,19-03-2026 14:58,NOT_REQUIRED
TX10215,CUST633,26127.96,FAILED,NETWORK_ERROR,2,0.62,47,CREDIT_CARD,NEW,30-04-2026 21:47,PENDING
TX10216,CUST920,29733.36,SUCCESS,NONE,2,0.56,24,DEBIT_CARD,NEW,29-06-2026 17:45,NOT_REQUIRED
TX10217,CUST229,11290.35,SUCCESS,NONE,1,0.82,50,CREDIT_CARD,RETURNING,25-03-2026 18:09,NOT_REQUIRED
TX10218,CUST629,7874.78,SUCCESS,NONE,3,0.95,43,CREDIT_CARD,RETURNING,26-06-2026 07:05,NOT_REQUIRED
TX10219,CUST908,23920.53,FAILED,UNKNOWN,2,0.42,38,NET_BANKING,NEW,06-04-2026 12:16,PENDING
TX10220,CUST832,23261.48,SUCCESS,NONE,1,0.72,16,UPI,NEW,12-04-2026 18:40,NOT_REQUIRED
TX10221,CUST677,45955.88,FAILED,LIMIT_EXCEEDED,2,0.44,8,DEBIT_CARD,NEW,18-04-2026 21:26,PENDING
TX10222,CUST747,16585.33,SUCCESS,NONE,1,0.5,56,NET_BANKING,NEW,23-07-2026 17:58,NOT_REQUIRED
TX10223,CUST630,30255.15,SUCCESS,NONE,3,0.42,38,DEBIT_CARD,RETURNING,16-07-2026 00:30,NOT_REQUIRED
TX10224,CUST538,32017.06,SUCCESS,NONE,1,0.47,51,UPI,RETURNING,03-03-2026 06:20,NOT_REQUIRED
TX10225,CUST801,44373.09,FAILED,INSUFFICIENT_FUNDS,3,0.55,49,UPI,NEW,20-06-2026 20:07,PENDING
TX10226,CUST324,14521.61,SUCCESS,NONE,3,0.76,17,DEBIT_CARD,NEW,31-01-2026 01:12,NOT_REQUIRED
TX10227,CUST658,32349.19,SUCCESS,NONE,2,0.96,42,CREDIT_CARD,RETURNING,13-05-2026 11:15,NOT_REQUIRED
TX10228,CUST445,628.57,FAILED,INSUFFICIENT_FUNDS,2,0.72,3,DEBIT_CARD,RETURNING,12-04-2026 21:32,PENDING
TX10229,CUST236,1172.23,ABANDONED,UNKNOWN,1,0.94,6,CREDIT_CARD,RETURNING,14-04-2026 11:45,PENDING
TX10230,CUST990,40760.28,SUCCESS,NONE,1,0.86,30,UPI,RETURNING,19-03-2026 08:50,NOT_REQUIRED
TX10231,CUST379,44287.04,FAILED,NETWORK_ERROR,1,0.74,26,NET_BANKING,RETURNING,02-06-2026 12:28,PENDING
TX10232,CUST140,49662.32,SUCCESS,NONE,3,0.99,6,DEBIT_CARD,RETURNING,03-08-2026 07:07,NOT_REQUIRED
TX10233,CUST853,37665.71,SUCCESS,NONE,2,0.66,45,CREDIT_CARD,RETURNING,08-02-2026 02:53,NOT_REQUIRED
TX10234,CUST708,41314.23,SUCCESS,NONE,1,0.97,37,UPI,RETURNING,26-02-2026 00:26,NOT_REQUIRED
TX10235,CUST751,8145.46,FAILED,UNKNOWN,1,0.93,58,CREDIT_CARD,RETURNING,25-05-2026 14:10,PENDING
TX10236,CUST629,22821.9,SUCCESS,NONE,2,0.94,60,NET_BANKING,NEW,31-07-2026 16:08,NOT_REQUIRED
TX10237,CUST862,16573.22,SUCCESS,NONE,3,0.43,38,WALLET,NEW,18-01-2026 02:37,NOT_REQUIRED
TX10238,CUST685,32873.6,SUCCESS,NONE,2,0.47,14,UPI,RETURNING,10-02-2026 15:14,NOT_REQUIRED
TX10239,CUST203,15598.97,SUCCESS,NONE,2,0.44,5,WALLET,RETURNING,09-05-2026 04:26,NOT_REQUIRED
TX10240,CUST556,26711.89,ABANDONED,UNKNOWN,2,0.88,21,NET_BANKING,NEW,06-06-2026 21:35,PENDING
TX10241,CUST713,39103.57,SUCCESS,NONE,2,0.78,17,DEBIT_CARD,NEW,28-03-2026 16:33,NOT_REQUIRED
TX10242,CUST345,41186.42,SUCCESS,NONE,2,0.85,44,CREDIT_CARD,NEW,27-06-2026 16:07,NOT_REQUIRED
TX10243,CUST527,46996.97,SUCCESS,NONE,1,0.69,59,DEBIT_CARD,NEW,17-02-2026 03:31,NOT_REQUIRED
TX10244,CUST159,15080.35,SUCCESS,NONE,1,0.83,3,CREDIT_CARD,NEW,24-02-2026 14:54,NOT_REQUIRED
TX10245,CUST884,47660.77,SUCCESS,NONE,2,0.58,3,CREDIT_CARD,RETURNING,03-07-2026 11:32,NOT_REQUIRED
TX10246,CUST254,31338.08,SUCCESS,NONE,3,0.57,52,WALLET,NEW,19-03-2026 06:48,NOT_REQUIRED
TX10247,CUST601,37102.81,SUCCESS,NONE,1,0.96,26,NET_BANKING,RETURNING,16-07-2026 16:30,NOT_REQUIRED
TX10248,CUST796,13107.78,FAILED,LIMIT_EXCEEDED,3,0.45,0,CREDIT_CARD,RETURNING,04-04-2026 00:38,PENDING
TX10249,CUST110,14956.58,SUCCESS,NONE,1,0.94,26,NET_BANKING,NEW,23-02-2026 23:42,NOT_REQUIRED
TX10250,CUST547,40157.56,SUCCESS,NONE,3,0.74,14,DEBIT_CARD,RETURNING,06-01-2026 10:27,NOT_REQUIRED
TX10251,CUST892,27257.13,FAILED,INSUFFICIENT_FUNDS,2,0.98,35,UPI,RETURNING,28-02-2026 04:26,PENDING
TX10252,CUST324,36107.39,SUCCESS,NONE,2,0.46,32,UPI,RETURNING,02-01-2026 02:30,NOT_REQUIRED
TX10253,CUST739,38198.82,ABANDONED,UNKNOWN,3,0.4,11,WALLET,RETURNING,26-07-2026 06:05,PENDING
TX10254,CUST371,2811.49,SUCCESS,NONE,1,0.77,16,WALLET,NEW,06-02-2026 20:37,NOT_REQUIRED
TX10255,CUST974,38877.66,SUCCESS,NONE,3,0.69,19,UPI,NEW,15-08-2026 07:49,NOT_REQUIRED
TX10256,CUST818,434.53,SUCCESS,NONE,2,0.82,55,CREDIT_CARD,RETURNING,19-08-2026 07:22,NOT_REQUIRED
TX10257,CUST863,4785.35,SUCCESS,NONE,3,0.55,9,NET_BANKING,NEW,24-05-2026 10:35,NOT_REQUIRED
TX10258,CUST236,9625.84,FAILED,NETWORK_ERROR,2,0.54,23,CREDIT_CARD,NEW,19-04-2026 01:08,PENDING
TX10259,CUST924,8822.18,SUCCESS,NONE,3,0.57,15,DEBIT_CARD,NEW,30-04-2026 01:04,NOT_REQUIRED
TX10260,CUST884,10255.68,SUCCESS,NONE,3,0.66,54,DEBIT_CARD,RETURNING,19-07-2026 03:33,NOT_REQUIRED
TX10261,CUST145,5730.29,SUCCESS,NONE,1,0.48,53,CREDIT_CARD,RETURNING,28-02-2026 11:29,NOT_REQUIRED
TX10262,CUST941,13648.47,SUCCESS,NONE,1,0.93,0,UPI,RETURNING,29-05-2026 20:23,NOT_REQUIRED
TX10263,CUST324,25127.8,SUCCESS,NONE,3,0.91,54,CREDIT_CARD,RETURNING,10-02-2026 15:24,NOT_REQUIRED
TX10264,CUST479,20129.82,FAILED,NETWORK_ERROR,3,0.88,58,NET_BANKING,RETURNING,12-03-2026 09:12,PENDING
TX10265,CUST862,19722.83,SUCCESS,NONE,3,0.64,44,DEBIT_CARD,NEW,27-02-2026 11:38,NOT_REQUIRED
TX10266,CUST339,18849.83,SUCCESS,NONE,2,0.99,40,CREDIT_CARD,RETURNING,24-01-2026 12:50,NOT_REQUIRED
TX10267,CUST594,46348.02,SUCCESS,NONE,3,0.92,13,CREDIT_CARD,NEW,19-01-2026 19:40,NOT_REQUIRED
TX10268,CUST646,3767.13,SUCCESS,NONE,2,0.53,26,NET_BANKING,NEW,30-04-2026 19:57,NOT_REQUIRED
TX10269,CUST991,37027.44,SUCCESS,NONE,3,0.57,54,NET_BANKING,NEW,08-08-2026 00:19,NOT_REQUIRED
TX10270,CUST418,31277.58,SUCCESS,NONE,1,0.87,56,NET_BANKING,RETURNING,11-01-2026 20:50,NOT_REQUIRED
TX10271,CUST623,10644.82,SUCCESS,NONE,1,0.81,50,WALLET,RETURNING,14-05-2026 02:54,NOT_REQUIRED
TX10272,CUST155,48827.06,ABANDONED,UNKNOWN,2,0.91,41,CREDIT_CARD,NEW,26-01-2026 13:34,PENDING
TX10273,CUST685,14625.1,SUCCESS,NONE,2,0.7,27,DEBIT_CARD,NEW,19-04-2026 19:44,NOT_REQUIRED
TX10274,CUST447,9100.81,FAILED,INSUFFICIENT_FUNDS,2,0.86,37,WALLET,NEW,11-06-2026 10:36,PENDING
TX10275,CUST486,15820.26,FAILED,CARD_EXPIRED,3,0.46,47,UPI,NEW,17-02-2026 02:28,PENDING
TX10276,CUST966,28755.6,ABANDONED,UNKNOWN,1,0.84,33,NET_BANKING,NEW,18-07-2026 12:25,PENDING
TX10277,CUST160,13749.78,FAILED,CARD_EXPIRED,1,0.84,19,CREDIT_CARD,NEW,15-08-2026 01:00,PENDING
TX10278,CUST858,26934.09,SUCCESS,NONE,1,0.92,48,NET_BANKING,NEW,20-05-2026 08:51,NOT_REQUIRED
TX10279,CUST686,12864.74,FAILED,NETWORK_ERROR,1,0.52,57,UPI,NEW,28-07-2026 10:04,PENDING
TX10280,CUST781,27159.31,SUCCESS,NONE,3,0.47,33,CREDIT_CARD,NEW,05-04-2026 16:22,NOT_REQUIRED
TX10281,CUST668,37502.79,SUCCESS,NONE,1,0.59,10,DEBIT_CARD,RETURNING,22-02-2026 01:36,NOT_REQUIRED
TX10282,CUST915,35665.14,SUCCESS,NONE,2,0.45,24,UPI,NEW,11-07-2026 19:13,NOT_REQUIRED
TX10283,CUST349,18510.94,ABANDONED,UNKNOWN,3,0.6,53,CREDIT_CARD,RETURNING,17-07-2026 03:14,PENDING
TX10284,CUST111,17238.45,SUCCESS,NONE,1,0.76,51,DEBIT_CARD,RETURNING,13-02-2026 12:54,NOT_REQUIRED
TX10285,CUST201,2155.61,FAILED,INSUFFICIENT_FUNDS,3,0.94,29,NET_BANKING,NEW,21-01-2026 04:12,PENDING
TX10286,CUST282,32702.92,SUCCESS,NONE,2,0.64,44,UPI,RETURNING,01-01-2026 20:04,NOT_REQUIRED
TX10287,CUST420,27265.76,FAILED,BANK_DECLINE,2,0.85,21,UPI,RETURNING,13-04-2026 07:25,PENDING
TX10288,CUST807,49206.02,SUCCESS,NONE,2,0.97,14,UPI,NEW,23-07-2026 00:05,NOT_REQUIRED
TX10289,CUST152,23655,ABANDONED,UNKNOWN,1,0.9,6,WALLET,RETURNING,19-03-2026 06:21,PENDING
TX10290,CUST239,41543.13,ABANDONED,UNKNOWN,2,0.84,23,UPI,NEW,24-07-2026 18:04,PENDING
TX10291,CUST203,45565.58,SUCCESS,NONE,3,0.5,3,WALLET,NEW,14-04-2026 06:19,NOT_REQUIRED
TX10292,CUST377,35119.53,SUCCESS,NONE,3,0.52,10,CREDIT_CARD,NEW,24-01-2026 07:16,NOT_REQUIRED
TX10293,CUST692,21312.21,SUCCESS,NONE,1,0.82,40,DEBIT_CARD,NEW,06-08-2026 08:19,NOT_REQUIRED
TX10294,CUST657,36406.57,SUCCESS,NONE,2,0.57,6,WALLET,RETURNING,26-04-2026 02:00,NOT_REQUIRED
TX10295,CUST199,33669.95,FAILED,NETWORK_ERROR,2,0.66,25,WALLET,RETURNING,04-07-2026 17:05,PENDING
TX10296,CUST780,39782.48,ABANDONED,UNKNOWN,3,0.85,21,UPI,RETURNING,19-05-2026 03:12,PENDING
TX10297,CUST638,38135.26,ABANDONED,UNKNOWN,1,0.7,23,NET_BANKING,NEW,23-03-2026 01:13,PENDING
TX10298,CUST786,20759.01,SUCCESS,NONE,2,0.8,21,WALLET,NEW,05-02-2026 04:11,NOT_REQUIRED
TX10299,CUST122,33585.51,FAILED,CARD_EXPIRED,3,0.46,2,DEBIT_CARD,RETURNING,09-06-2026 05:01,PENDING
TX10300,CUST130,4365.82,SUCCESS,NONE,2,0.65,26,WALLET,RETURNING,21-05-2026 04:46,NOT_REQUIRED
TX10301,CUST679,30231.57,SUCCESS,NONE,1,0.82,59,DEBIT_CARD,RETURNING,18-08-2026 13:06,NOT_REQUIRED
TX10302,CUST437,43809.95,FAILED,BANK_DECLINE,1,0.52,34,NET_BANKING,NEW,06-05-2026 19:28,PENDING
TX10303,CUST618,30629.91,FAILED,CARD_EXPIRED,3,0.97,36,NET_BANKING,NEW,17-05-2026 13:52,PENDING
TX10304,CUST885,41354.34,ABANDONED,UNKNOWN,3,0.82,3,WALLET,NEW,01-06-2026 17:22,PENDING
TX10305,CUST939,22274.3,SUCCESS,NONE,2,0.45,1,WALLET,NEW,06-07-2026 04:25,NOT_REQUIRED
TX10306,CUST567,44990.9,ABANDONED,UNKNOWN,1,0.54,53,CREDIT_CARD,RETURNING,13-04-2026 11:45,PENDING
TX10307,CUST369,26371.81,ABANDONED,UNKNOWN,2,0.58,8,CREDIT_CARD,NEW,05-08-2026 20:31,PENDING
TX10308,CUST506,28716.99,SUCCESS,NONE,1,0.53,25,WALLET,NEW,10-04-2026 09:16,NOT_REQUIRED
TX10309,CUST313,2971.95,SUCCESS,NONE,1,0.69,17,UPI,NEW,06-02-2026 02:53,NOT_REQUIRED
TX10310,CUST109,48844.78,SUCCESS,NONE,1,0.98,20,CREDIT_CARD,NEW,05-07-2026 22:15,NOT_REQUIRED
TX10311,CUST517,40561.61,SUCCESS,NONE,1,0.49,49,UPI,RETURNING,23-07-2026 20:12,NOT_REQUIRED
TX10312,CUST820,42123.44,SUCCESS,NONE,3,0.98,43,WALLET,NEW,12-02-2026 07:28,NOT_REQUIRED
TX10313,CUST411,44253.43,SUCCESS,NONE,2,0.67,6,UPI,RETURNING,21-07-2026 08:07,NOT_REQUIRED
TX10314,CUST428,15837.5,SUCCESS,NONE,1,0.66,10,DEBIT_CARD,NEW,29-07-2026 15:56,NOT_REQUIRED
TX10315,CUST165,20129,SUCCESS,NONE,2,0.65,32,UPI,RETURNING,21-05-2026 13:54,NOT_REQUIRED
TX10316,CUST535,6841.48,SUCCESS,NONE,2,0.43,54,DEBIT_CARD,NEW,10-01-2026 01:08,NOT_REQUIRED
TX10317,CUST917,6566.4,FAILED,LIMIT_EXCEEDED,1,0.42,22,CREDIT_CARD,RETURNING,12-03-2026 03:05,PENDING
TX10318,CUST221,43965.98,SUCCESS,NONE,2,0.98,39,NET_BANKING,NEW,03-07-2026 09:32,NOT_REQUIRED
TX10319,CUST763,35939.25,FAILED,CARD_EXPIRED,1,0.47,20,DEBIT_CARD,RETURNING,10-03-2026 22:59,PENDING
TX10320,CUST720,17576.88,SUCCESS,NONE,1,0.9,40,CREDIT_CARD,RETURNING,14-03-2026 07:38,NOT_REQUIRED
TX10321,CUST206,18520.12,SUCCESS,NONE,3,0.67,26,DEBIT_CARD,NEW,08-06-2026 15:26,NOT_REQUIRED
TX10322,CUST783,31723.52,SUCCESS,NONE,1,0.5,31,NET_BANKING,NEW,21-07-2026 12:28,NOT_REQUIRED
TX10323,CUST132,40102.49,SUCCESS,NONE,1,0.94,54,CREDIT_CARD,NEW,12-02-2026 06:57,NOT_REQUIRED
TX10324,CUST497,7506.24,SUCCESS,NONE,3,0.49,3,NET_BANKING,RETURNING,23-06-2026 21:55,NOT_REQUIRED
TX10325,CUST152,36883.04,SUCCESS,NONE,2,0.74,20,NET_BANKING,RETURNING,27-05-2026 06:43,NOT_REQUIRED
TX10326,CUST375,9766.48,SUCCESS,NONE,3,0.92,21,WALLET,RETURNING,13-05-2026 04:35,NOT_REQUIRED
TX10327,CUST745,25660.36,FAILED,INSUFFICIENT_FUNDS,1,0.47,2,WALLET,NEW,20-04-2026 06:37,PENDING
TX10328,CUST914,36594.31,SUCCESS,NONE,1,0.99,31,NET_BANKING,NEW,15-04-2026 07:40,NOT_REQUIRED
TX10329,CUST494,31596.6,SUCCESS,NONE,2,0.51,10,WALLET,RETURNING,05-07-2026 09:33,NOT_REQUIRED
TX10330,CUST507,952.75,SUCCESS,NONE,3,0.44,58,DEBIT_CARD,NEW,20-02-2026 01:34,NOT_REQUIRED
TX10331,CUST959,1761.98,SUCCESS,NONE,2,0.78,22,NET_BANKING,NEW,14-05-2026 19:40,NOT_REQUIRED
TX10332,CUST399,535.38,SUCCESS,NONE,2,0.59,1,CREDIT_CARD,NEW,20-01-2026 02:57,NOT_REQUIRED
TX10333,CUST656,34358.46,SUCCESS,NONE,2,0.98,51,DEBIT_CARD,RETURNING,03-07-2026 05:14,NOT_REQUIRED
TX10334,CUST469,38780.71,SUCCESS,NONE,3,0.46,30,CREDIT_CARD,RETURNING,26-05-2026 05:53,NOT_REQUIRED
TX10335,CUST105,31987.19,SUCCESS,NONE,1,0.98,57,CREDIT_CARD,NEW,04-05-2026 21:11,NOT_REQUIRED
TX10336,CUST121,46409.17,SUCCESS,NONE,3,0.64,46,CREDIT_CARD,RETURNING,05-08-2026 20:14,NOT_REQUIRED
TX10337,CUST782,10704.4,SUCCESS,NONE,1,0.7,1,DEBIT_CARD,NEW,18-06-2026 09:35,NOT_REQUIRED
TX10338,CUST786,20511.88,FAILED,LIMIT_EXCEEDED,3,0.56,60,WALLET,NEW,18-03-2026 02:27,PENDING
TX10339,CUST454,2379.64,SUCCESS,NONE,2,0.89,3,WALLET,RETURNING,26-03-2026 08:39,NOT_REQUIRED
TX10340,CUST541,7069.62,SUCCESS,NONE,3,0.97,2,CREDIT_CARD,RETURNING,23-02-2026 03:45,NOT_REQUIRED
TX10341,CUST657,29455.72,SUCCESS,NONE,1,0.77,26,WALLET,NEW,24-01-2026 06:33,NOT_REQUIRED
TX10342,CUST342,14784.28,SUCCESS,NONE,3,0.4,3,UPI,NEW,05-08-2026 03:39,NOT_REQUIRED
TX10343,CUST477,16390.29,FAILED,UNKNOWN,1,0.8,28,NET_BANKING,RETURNING,07-06-2026 11:32,PENDING
TX10344,CUST979,41825.12,FAILED,INSUFFICIENT_FUNDS,2,0.58,20,CREDIT_CARD,RETURNING,26-01-2026 23:23,PENDING
TX10345,CUST205,48130.57,FAILED,NETWORK_ERROR,2,0.99,3,UPI,RETURNING,08-06-2026 07:55,PENDING
TX10346,CUST661,25941.2,FAILED,UNKNOWN,1,0.65,3,WALLET,RETURNING,20-04-2026 23:41,PENDING
TX10347,CUST426,41640.55,SUCCESS,NONE,3,0.9,36,NET_BANKING,NEW,26-04-2026 10:40,NOT_REQUIRED
TX10348,CUST560,33655.48,SUCCESS,NONE,1,0.67,59,UPI,RETURNING,04-01-2026 23:03,NOT_REQUIRED
TX10349,CUST211,31878.59,SUCCESS,NONE,2,0.65,39,UPI,RETURNING,09-03-2026 07:32,NOT_REQUIRED
TX10350,CUST548,43778.7,SUCCESS,NONE,2,0.58,0,UPI,RETURNING,30-06-2026 15:03,NOT_REQUIRED
TX10351,CUST858,4642.7,SUCCESS,NONE,1,0.89,33,WALLET,NEW,01-01-2026 22:20,NOT_REQUIRED
TX10352,CUST339,15950.71,SUCCESS,NONE,1,0.51,28,DEBIT_CARD,RETURNING,13-08-2026 09:03,NOT_REQUIRED
TX10353,CUST809,23185.1,SUCCESS,NONE,2,0.62,47,DEBIT_CARD,NEW,22-07-2026 00:08,NOT_REQUIRED
TX10354,CUST171,1388.24,SUCCESS,NONE,1,0.98,0,UPI,NEW,16-08-2026 19:44,NOT_REQUIRED
TX10355,CUST578,41427.97,SUCCESS,NONE,1,0.69,9,CREDIT_CARD,NEW,21-01-2026 01:27,NOT_REQUIRED
TX10356,CUST435,11486.55,SUCCESS,NONE,3,0.81,5,WALLET,RETURNING,06-08-2026 22:26,NOT_REQUIRED
TX10357,CUST289,45721.89,SUCCESS,NONE,2,0.43,10,DEBIT_CARD,RETURNING,16-05-2026 03:36,NOT_REQUIRED
TX10358,CUST662,38924.47,SUCCESS,NONE,2,0.54,36,WALLET,RETURNING,12-07-2026 05:41,NOT_REQUIRED
TX10359,CUST491,14711.47,FAILED,INSUFFICIENT_FUNDS,3,0.43,43,CREDIT_CARD,RETURNING,13-04-2026 11:54,PENDING
TX10360,CUST461,12178.75,SUCCESS,NONE,3,0.58,30,WALLET,NEW,06-03-2026 07:41,NOT_REQUIRED
TX10361,CUST453,2255.93,SUCCESS,NONE,2,0.88,54,WALLET,NEW,08-07-2026 14:34,NOT_REQUIRED
TX10362,CUST303,23729.33,SUCCESS,NONE,2,0.66,26,NET_BANKING,RETURNING,30-04-2026 13:50,NOT_REQUIRED
TX10363,CUST884,44889.53,SUCCESS,NONE,3,0.43,41,CREDIT_CARD,RETURNING,15-05-2026 12:35,NOT_REQUIRED
TX10364,CUST669,41173.9,FAILED,UNKNOWN,2,0.69,56,UPI,NEW,14-03-2026 22:12,PENDING
TX10365,CUST341,32320.77,SUCCESS,NONE,2,0.48,32,NET_BANKING,NEW,14-03-2026 17:25,NOT_REQUIRED
TX10366,CUST803,20866.92,ABANDONED,UNKNOWN,1,0.72,40,DEBIT_CARD,RETURNING,18-05-2026 08:18,PENDING
TX10367,CUST548,2022.91,SUCCESS,NONE,2,0.99,41,WALLET,RETURNING,09-08-2026 22:58,NOT_REQUIRED
TX10368,CUST549,7350.64,SUCCESS,NONE,3,0.88,21,UPI,NEW,12-06-2026 23:46,NOT_REQUIRED
TX10369,CUST239,7378.75,ABANDONED,UNKNOWN,1,0.66,7,DEBIT_CARD,RETURNING,05-06-2026 11:28,PENDING
TX10370,CUST335,26307.89,SUCCESS,NONE,2,0.96,17,UPI,NEW,14-08-2026 08:08,NOT_REQUIRED
TX10371,CUST800,8371.09,SUCCESS,NONE,3,0.88,45,DEBIT_CARD,NEW,21-05-2026 02:37,NOT_REQUIRED
TX10372,CUST246,35036.06,SUCCESS,NONE,3,0.78,27,WALLET,NEW,18-07-2026 11:03,NOT_REQUIRED
TX10373,CUST494,47582.15,SUCCESS,NONE,2,0.69,6,WALLET,NEW,12-04-2026 15:08,NOT_REQUIRED
TX10374,CUST556,13081.8,SUCCESS,NONE,3,0.42,53,NET_BANKING,RETURNING,15-01-2026 05:12,NOT_REQUIRED
TX10375,CUST852,14904.88,ABANDONED,UNKNOWN,1,0.56,41,DEBIT_CARD,NEW,04-03-2026 18:27,PENDING
TX10376,CUST687,48339.51,SUCCESS,NONE,3,0.91,51,DEBIT_CARD,RETURNING,19-06-2026 03:08,NOT_REQUIRED
TX10377,CUST391,28724.86,SUCCESS,NONE,1,0.41,13,UPI,RETURNING,15-02-2026 15:15,NOT_REQUIRED
TX10378,CUST881,2468.18,FAILED,LIMIT_EXCEEDED,2,0.58,30,NET_BANKING,RETURNING,05-04-2026 17:10,PENDING
TX10379,CUST617,5373.17,SUCCESS,NONE,3,0.87,55,WALLET,NEW,20-04-2026 04:36,NOT_REQUIRED
TX10380,CUST419,36036.36,SUCCESS,NONE,1,0.48,57,WALLET,NEW,27-01-2026 05:50,NOT_REQUIRED
TX10381,CUST609,7850.24,FAILED,CARD_EXPIRED,1,0.49,23,NET_BANKING,RETURNING,10-01-2026 00:20,PENDING
TX10382,CUST226,46374.63,SUCCESS,NONE,2,0.53,6,NET_BANKING,RETURNING,02-04-2026 10:18,NOT_REQUIRED
TX10383,CUST239,194.49,FAILED,UNKNOWN,3,0.52,48,DEBIT_CARD,RETURNING,10-06-2026 12:26,PENDING
TX10384,CUST326,21319.14,SUCCESS,NONE,2,0.42,24,NET_BANKING,NEW,17-08-2026 01:33,NOT_REQUIRED
TX10385,CUST273,37518.5,SUCCESS,NONE,2,0.42,24,UPI,RETURNING,06-01-2026 23:02,NOT_REQUIRED
TX10386,CUST892,48600.01,FAILED,LIMIT_EXCEEDED,2,0.41,25,CREDIT_CARD,RETURNING,30-04-2026 18:56,PENDING
TX10387,CUST520,45685.55,FAILED,LIMIT_EXCEEDED,2,0.62,55,NET_BANKING,NEW,23-05-2026 15:01,PENDING
TX10388,CUST156,8778.23,FAILED,CARD_EXPIRED,1,0.47,7,CREDIT_CARD,NEW,09-01-2026 03:01,PENDING
TX10389,CUST190,38061.24,SUCCESS,NONE,1,0.66,35,WALLET,NEW,07-04-2026 14:07,NOT_REQUIRED
TX10390,CUST311,14665.5,SUCCESS,NONE,3,0.64,5,NET_BANKING,RETURNING,18-08-2026 05:58,NOT_REQUIRED
TX10391,CUST755,40463.04,FAILED,CARD_EXPIRED,3,0.48,15,WALLET,RETURNING,09-03-2026 16:00,PENDING
TX10392,CUST416,26625.58,SUCCESS,NONE,3,0.72,34,WALLET,NEW,12-01-2026 06:34,NOT_REQUIRED
TX10393,CUST777,20973.41,SUCCESS,NONE,1,0.57,0,NET_BANKING,RETURNING,18-02-2026 04:25,NOT_REQUIRED
TX10394,CUST382,20372.39,FAILED,UNKNOWN,1,0.41,39,UPI,RETURNING,25-07-2026 00:20,PENDING
TX10395,CUST388,7803.84,SUCCESS,NONE,2,0.46,1,DEBIT_CARD,RETURNING,14-04-2026 10:25,NOT_REQUIRED
TX10396,CUST294,19319.89,SUCCESS,NONE,1,0.94,49,CREDIT_CARD,NEW,06-05-2026 20:20,NOT_REQUIRED
TX10397,CUST644,15663.14,FAILED,NETWORK_ERROR,3,0.64,43,CREDIT_CARD,RETURNING,29-07-2026 15:19,PENDING
TX10398,CUST520,14753.79,SUCCESS,NONE,3,0.62,54,DEBIT_CARD,NEW,09-02-2026 16:59,NOT_REQUIRED
TX10399,CUST563,31419.1,FAILED,INSUFFICIENT_FUNDS,3,0.73,49,UPI,NEW,05-07-2026 06:37,PENDING
TX10400,CUST164,5558.25,FAILED,LIMIT_EXCEEDED,3,0.49,26,NET_BANKING,RETURNING,29-07-2026 09:50,PENDING
TX10401,CUST523,46505.19,SUCCESS,NONE,1,0.7,39,WALLET,RETURNING,16-08-2026 17:22,NOT_REQUIRED
TX10402,CUST256,23419.08,SUCCESS,NONE,1,0.89,45,WALLET,NEW,08-05-2026 02:36,NOT_REQUIRED
TX10403,CUST245,39576.45,SUCCESS,NONE,2,0.53,44,NET_BANKING,RETURNING,08-06-2026 23:16,NOT_REQUIRED
TX10404,CUST663,16382.92,SUCCESS,NONE,2,0.5,51,UPI,RETURNING,07-05-2026 20:05,NOT_REQUIRED
TX10405,CUST329,37606.69,FAILED,INSUFFICIENT_FUNDS,3,0.78,6,WALLET,RETURNING,14-08-2026 15:50,PENDING
TX10406,CUST182,49841.46,SUCCESS,NONE,2,0.55,30,WALLET,RETURNING,18-07-2026 18:41,NOT_REQUIRED
TX10407,CUST148,19972.21,SUCCESS,NONE,2,0.53,28,WALLET,NEW,06-08-2026 19:18,NOT_REQUIRED
TX10408,CUST564,25731.54,FAILED,UNKNOWN,2,0.6,8,NET_BANKING,NEW,15-04-2026 12:45,PENDING
